,promoter_shares,public_shares,total_shares,free_float_factor,ticker,report_date
1028,214199649,240781686,454981335,0.5292,LUPIN,2023-03-31
1029,214199649,240560951,454760600,0.529,LUPIN,2022-12-31
1030,214199649,240474918,454674567,0.5289,LUPIN,2022-09-30
1031,214143649,240479762,454623411,0.529,LUPIN,2022-06-30
1032,212605094,241869920,454475014,0.5322,LUPIN,2022-03-31
1033,212605094,241591772,454196866,0.5319,LUPIN,2021-12-31
1034,212605094,241425385,454030479,0.5317,LUPIN,2021-09-30
1035,212597654,241305144,453902798,0.5316,LUPIN,2021-06-30
1036,212597654,241082479,453680133,0.5314,LUPIN,2021-03-31
1037,212597654,240915886,453513540,0.5312,LUPIN,2020-12-31
1038,212597654,240642679,453240333,0.5309,LUPIN,2020-09-30
1039,212592389,240498633,453091022,0.5308,LUPIN,2020-06-30
1040,212566042,240432079,452998121,0.5308,LUPIN,2020-03-31
1041,212566042,240340712,452906754,0.5307,LUPIN,2019-12-31
1042,212562542,240085006,452647548,0.5304,LUPIN,2019-09-30
1043,212545642,240045110,452590752,0.5304,LUPIN,2019-06-30
1044,212545642,239948055,452493697,0.5303,LUPIN,2019-03-31
1045,212545640,239859736,452405376,0.5302,LUPIN,2018-12-31
1046,212545640,239647985,452193625,0.53,LUPIN,2018-09-30
1047,212529730,239610334,452140064,0.5299,LUPIN,2018-06-30
1048,225577648,954520276,1243528831,0.7676,M&M,2025-09-30
1049,225577648,954063727,1243528831,0.7672,M&M,2025-06-30
1050,225578998,952904041,1243528831,0.7663,M&M,2025-03-31
1051,225578998,950522901,1243528831,0.7644,M&M,2024-12-31
1052,225578998,946108975,1243528831,0.7608,M&M,2024-09-30
1053,225577648,944707742,1243528831,0.7597,M&M,2024-06-30
1054,225652648,942617653,1243528831,0.758,M&M,2024-03-31
1055,234952648,935231380,1243528831,0.7521,M&M,2023-12-31
1056,234829748,933477394,1243528831,0.7507,M&M,2023-09-30
1057,234829748,931363921,1243528831,0.749,M&M,2023-06-30
1058,234829748,930661244,1243528831,0.7484,M&M,2023-03-31
1059,234829748,929367395,1243192544,0.7476,M&M,2022-12-31
1060,234693518,928495270,1243192544,0.7469,M&M,2022-09-30
1061,234765518,924683767,1243192544,0.7438,M&M,2022-06-30
1062,234765518,923007355,1243192544,0.7424,M&M,2022-03-31
1063,234807518,922322611,1243192544,0.7419,M&M,2021-12-31
1064,234812018,922573155,1243192544,0.7421,M&M,2021-09-30
1065,234824018,922380099,1243192544,0.7419,M&M,2021-06-30
1066,234824018,922824820,1243192544,0.7423,M&M,2021-03-31
1067,234824018,922749342,1243192544,0.7422,M&M,2020-12-31
1068,234878118,914225805,1243192544,0.7354,M&M,2020-09-30
1069,234904118,894668075,1243192544,0.7197,M&M,2020-03-31
1070,234904118,895263446,1243192544,0.7201,M&M,2019-12-31
1071,234954118,897266976,1243192544,0.7217,M&M,2019-09-30
1072,234954118,895239922,1243192544,0.7201,M&M,2019-06-30
1073,254154118,871630342,1243192544,0.7011,M&M,2019-03-31
1074,254271118,868118173,1243192544,0.6983,M&M,2018-12-31
1075,254271118,865711247,1243192544,0.6964,M&M,2018-09-30
1076,254271118,862688058,1243192544,0.6939,M&M,2018-06-30
1077,254271118,859413676,1243192544,0.6913,M&M,2018-03-31
1078,183246476,131156098,314402574,0.4172,MARUTI,2025-09-30
1079,183246476,131156098,314402574,0.4172,MARUTI,2025-06-30
1080,183246476,131156098,314402574,0.4172,MARUTI,2025-03-31
1081,183246476,131156098,314402574,0.4172,MARUTI,2024-12-31
1082,182951476,131451098,314402574,0.4181,MARUTI,2024-09-30
1083,182951476,131451098,314402574,0.4181,MARUTI,2024-06-30
1084,182951476,131451098,314402574,0.4181,MARUTI,2024-03-31
1085,182951476,131451098,314402574,0.4181,MARUTI,2023-12-31
1086,182951476,131451098,314402574,0.4181,MARUTI,2023-11-24
1087,170628962,131451098,302080060,0.4352,MARUTI,2023-09-30
1088,170628962,131451098,302080060,0.4352,MARUTI,2023-06-30
1089,170628962,131451098,302080060,0.4352,MARUTI,2023-03-31
1090,170283762,131796298,302080060,0.4363,MARUTI,2022-12-31
1091,170283762,131796298,302080060,0.4363,MARUTI,2022-09-30
1092,170283762,131796298,302080060,0.4363,MARUTI,2022-06-30
1093,170283762,131796298,302080060,0.4363,MARUTI,2022-03-31
1094,170283762,131796298,302080060,0.4363,MARUTI,2021-12-31
1095,170283762,131796298,302080060,0.4363,MARUTI,2021-09-30
1096,170283762,131796298,302080060,0.4363,MARUTI,2021-06-30
1097,170283762,131796298,302080060,0.4363,MARUTI,2021-03-31
1098,170283762,131796298,302080060,0.4363,MARUTI,2020-12-31
1099,170283762,131796298,302080060,0.4363,MARUTI,2020-09-30
1100,169999440,132080620,302080060,0.4372,MARUTI,2020-06-30
1101,169999440,132080620,302080060,0.4372,MARUTI,2020-03-31
1102,169788440,132291620,302080060,0.4379,MARUTI,2019-12-31
1103,169788440,132291620,302080060,0.4379,MARUTI,2019-09-30
1104,169788440,132291620,302080060,0.4379,MARUTI,2019-06-30
1105,169788440,132291620,302080060,0.4379,MARUTI,2019-03-31
1106,169788440,132291620,302080060,0.4379,MARUTI,2018-12-31
1107,169788440,132291620,302080060,0.4379,MARUTI,2018-09-30
1108,169788440,132291620,302080060,0.4379,MARUTI,2018-06-30
1109,169788440,132291620,302080060,0.4379,MARUTI,2018-03-31
1110,1210301580,718012740,1928314320,0.3724,NESTLEIND,2025-09-30
1111,1210301580,718012740,1928314320,0.3724,NESTLEIND,2025-08-14
1112,605150790,359006370,964157160,0.3724,NESTLEIND,2025-06-30
1113,605150790,359006370,964157160,0.3724,NESTLEIND,2025-03-31
1114,605150790,359006370,964157160,0.3724,NESTLEIND,2024-12-31
1115,605150790,359006370,964157160,0.3724,NESTLEIND,2024-09-30
1116,605150790,359006370,964157160,0.3724,NESTLEIND,2024-06-30
1117,605150790,359006370,964157160,0.3724,NESTLEIND,2024-03-31
1118,60515079,35900637,96415716,0.3724,NESTLEIND,2023-12-31
1119,60515079,35900637,96415716,0.3724,NESTLEIND,2023-09-30
1120,60515079,35900637,96415716,0.3724,NESTLEIND,2023-06-30
1121,60515079,35900637,96415716,0.3724,NESTLEIND,2018-12-31
1122,60515079,35900637,96415716,0.3724,NESTLEIND,2018-09-30
1123,60515079,35900637,96415716,0.3724,NESTLEIND,2018-06-30
1124,60515079,35900637,96415716,0.3724,NESTLEIND,2018-03-31
1125,4955346251,4741319883,9696666134,0.489,NTPC,2025-09-30
1126,4955346251,4741319883,9696666134,0.489,NTPC,2025-06-30
1127,4955346251,4741319883,9696666134,0.489,NTPC,2025-03-31
1128,4955346251,4741319883,9696666134,0.489,NTPC,2024-12-31
1129,4955346251,4741319883,9696666134,0.489,NTPC,2024-09-30
1130,4955346251,4741319883,9696666134,0.489,NTPC,2024-06-30
1131,4955346251,4741319883,9696666134,0.489,NTPC,2024-03-31
1132,4955346251,4741319883,9696666134,0.489,NTPC,2023-12-31
1133,4955346251,4741319883,9696666134,0.489,NTPC,2023-09-30
1134,4955346251,4741319883,9696666134,0.489,NTPC,2023-06-30
1135,4955346251,4741319883,9696666134,0.489,NTPC,2023-03-31
1136,4955346251,4741319883,9696666134,0.489,NTPC,2022-12-31
1137,4955346251,4741319883,9696666134,0.489,NTPC,2022-09-30
1138,4955346251,4741319883,9696666134,0.489,NTPC,2022-06-30
1139,4955346251,4741319883,9696666134,0.489,NTPC,2022-03-31
1140,4955346251,4741319883,9696666134,0.489,NTPC,2021-12-31
1141,4955346251,4741319883,9696666134,0.489,NTPC,2021-09-30
1142,4955346251,4741319883,9696666134,0.489,NTPC,2021-06-30
1143,4955346251,4741319883,9696666134,0.489,NTPC,2021-03-31
1144,4955346251,4741319883,9696666134,0.489,NTPC,2020-12-31
1145,5048097508,4846459772,9894557280,0.4898,NTPC,2020-09-30
1146,5048097508,4846459772,9894557280,0.4898,NTPC,2020-06-30
1147,5048097508,4846459772,9894557280,0.4898,NTPC,2020-03-31
1148,5356846444,4537710836,9894557280,0.4586,NTPC,2019-12-31
1149,5392920157,4501637123,9894557280,0.455,NTPC,2019-09-30
1150,5581167271,4313390009,9894557280,0.4359,NTPC,2019-06-30
1151,5550120301,4344436979,9894557280,0.4391,NTPC,2019-03-31
1152,5560036792,4334520488,9894557280,0.4381,NTPC,2019-03-23
1153,4859245106,3386219294,8245464400,0.4107,NTPC,2018-12-31
1154,5093257695,3152206705,8245464400,0.3823,NTPC,2018-09-30
1155,5088447066,3157017334,8245464400,0.3829,NTPC,2018-06-30
1156,5134825262,3110639138,8245464400,0.3773,NTPC,2018-03-31
1157,7408867093,5171412113,12580279206,0.4111,ONGC,2025-09-30
1158,7408867093,5171412113,12580279206,0.4111,ONGC,2025-06-30
1159,7408867093,5171412113,12580279206,0.4111,ONGC,2025-03-31
1160,7408867093,5171412113,12580279206,0.4111,ONGC,2024-12-31
1161,7408867093,5171412113,12580279206,0.4111,ONGC,2024-09-30
1162,7408867093,5171412113,12580279206,0.4111,ONGC,2024-06-30
1163,7408867093,5171412113,12580279206,0.4111,ONGC,2024-03-31
1164,7408867093,5171412113,12580279206,0.4111,ONGC,2023-12-31
1165,7408867093,5171412113,12580279206,0.4111,ONGC,2023-09-30
1166,7408867093,5171412113,12580279206,0.4111,ONGC,2023-06-30
1167,7408867093,5171412113,12580279206,0.4111,ONGC,2023-03-31
1168,7408867093,5171412113,12580279206,0.4111,ONGC,2022-12-31
1169,7408867093,5171412113,12580279206,0.4111,ONGC,2022-09-30
1170,7408866983,5171412223,12580279206,0.4111,ONGC,2022-06-30
1171,7599608458,4980670748,12580279206,0.3959,ONGC,2021-12-31
1172,7599608458,4980670748,12580279206,0.3959,ONGC,2021-09-30
1173,7599608458,4980670748,12580279206,0.3959,ONGC,2021-06-30
1174,7599608458,4980670748,12580279206,0.3959,ONGC,2021-03-31
1175,7599608458,4980670748,12580279206,0.3959,ONGC,2020-12-31
1176,7599608458,4980670748,12580279206,0.3959,ONGC,2020-09-30
1177,7599608458,4980670748,12580279206,0.3959,ONGC,2020-06-30
1178,7599608458,4980670748,12580279206,0.3959,ONGC,2020-03-31
1179,7898016506,4682262700,12580279206,0.3722,ONGC,2019-12-31
1180,7922601430,4657677776,12580279206,0.3702,ONGC,2019-09-30
1181,8082685420,4497593786,12580279206,0.3575,ONGC,2019-06-30
1182,8082685420,4497593786,12580279206,0.3575,ONGC,2019-03-31
1183,8424257486,4408977694,12833235180,0.3436,ONGC,2018-12-31
1184,8659728737,4173506443,12833235180,0.3252,ONGC,2018-09-30
1185,8656221699,4177013481,12833235180,0.3255,ONGC,2018-06-30
1186,8690032256,4143202924,12833235180,0.3228,ONGC,2018-03-31
1187,4774884280,4525719539,9300603819,0.4866,POWERGRID,2025-09-30
1188,4774884280,4525719539,9300603819,0.4866,POWERGRID,2025-06-30
1189,4774884280,4525719539,9300603819,0.4866,POWERGRID,2025-03-31
1190,4774884280,4525719539,9300603819,0.4866,POWERGRID,2024-12-31
1191,4774884280,4525719539,9300603819,0.4866,POWERGRID,2024-09-30
1192,4774884280,4525719539,9300603819,0.4866,POWERGRID,2024-06-30
1193,4774884280,4525719539,9300603819,0.4866,POWERGRID,2024-03-31
1194,4774884280,4525719539,9300603819,0.4866,POWERGRID,2023-12-31
1195,4774884280,4525719539,9300603819,0.4866,POWERGRID,2023-09-30
1196,3581163210,3394289654,6975452864,0.4866,POWERGRID,2023-06-30
1197,3581163210,3394289654,6975452864,0.4866,POWERGRID,2023-03-31
1198,3581163210,3394289654,6975452864,0.4866,POWERGRID,2022-12-31
1199,3581163210,3394289654,6975452864,0.4866,POWERGRID,2022-09-30
1200,3581163210,3394289654,6975452864,0.4866,POWERGRID,2022-06-30
1201,3581163210,3394289654,6975452864,0.4866,POWERGRID,2022-03-31
1202,3581163210,3394289654,6975452864,0.4866,POWERGRID,2021-12-31
1203,3581163210,3394289654,6975452864,0.4866,POWERGRID,2021-09-30
1204,3581163210,3394289654,6975452864,0.4866,POWERGRID,2021-08-03
1205,2685872408,2545717240,5231589648,0.4866,POWERGRID,2021-06-30
1206,2685872408,2545717240,5231589648,0.4866,POWERGRID,2021-03-31
1207,2685872408,2545717240,5231589648,0.4866,POWERGRID,2020-12-31
1208,2685872408,2545717240,5231589648,0.4866,POWERGRID,2020-09-30
1209,2685872408,2545717240,5231589648,0.4866,POWERGRID,2020-06-30
1210,2685872408,2545717240,5231589648,0.4866,POWERGRID,2020-03-31
1211,2875438470,2356151178,5231589648,0.4504,POWERGRID,2019-12-31
1212,2896495942,2335093706,5231589648,0.4463,POWERGRID,2019-09-30
1213,2896495942,2335093706,5231589648,0.4463,POWERGRID,2019-06-30
1214,2896495942,2335093706,5231589648,0.4463,POWERGRID,2019-03-31
1215,2947376901,2284212747,5231589648,0.4366,POWERGRID,2018-12-31
1216,2947376901,2284212747,5231589648,0.4366,POWERGRID,2018-09-30
1217,2943912183,2287677465,5231589648,0.4373,POWERGRID,2018-06-30
1218,2977314759,2254274889,5231589648,0.4309,POWERGRID,2018-03-31
1219,6645496096,6642666810,13532472634,0.4909,RELIANCE,2025-09-30
1220,6645496096,6627010606,13532472634,0.4897,RELIANCE,2025-06-30
1221,6645496096,6617070374,13532372898,0.489,RELIANCE,2025-03-31
1222,6645496096,6609707690,13532372898,0.4884,RELIANCE,2024-12-31
1223,6645496096,6582014226,13532372898,0.4864,RELIANCE,2024-11-01
1224,3322748048,3290772808,6766229014,0.4864,RELIANCE,2024-09-30
1225,3322748048,3279424426,6766229014,0.4847,RELIANCE,2024-06-30
1226,3322748048,3281543750,6766109014,0.485,RELIANCE,2024-03-31
1227,3322748048,3283658496,6766109014,0.4853,RELIANCE,2023-12-31
1228,3322748048,3287627348,6766109014,0.4859,RELIANCE,2023-09-30
1229,3322748048,3271943332,6766109014,0.4836,RELIANCE,2023-06-30
1230,3322748048,3268734354,6766094014,0.4831,RELIANCE,2023-03-31
1231,3322748048,3257868572,6765994014,0.4815,RELIANCE,2022-12-31
1232,3322748048,3248219652,6765994014,0.4801,RELIANCE,2022-09-30
1233,3322748048,3241973804,6765994014,0.4792,RELIANCE,2022-06-30
1234,3322748048,3235564544,6765994014,0.4782,RELIANCE,2022-03-31
1235,3322748048,3242052780,6765994014,0.4792,RELIANCE,2021-12-31
1236,3322748048,3241959498,6765970014,0.4792,RELIANCE,2021-12-08
1237,3323114981,3242674573,6762070014,0.4795,RELIANCE,2021-09-30
1238,3323114981,3245796291,6762070014,0.48,RELIANCE,2021-06-30
1239,3323114981,3246419701,6762068814,0.4801,RELIANCE,2021-03-31
1240,3323114981,3258824283,6762037614,0.4819,RELIANCE,2020-09-30
1241,3323114981,3274750133,6761844754,0.4843,RELIANCE,2020-06-30
1242,3323114981,3284882840,6761843669,0.4858,RELIANCE,2020-06-11
1243,3098084968,3089818346,6339267510,0.4874,RELIANCE,2020-03-31
1244,3098084968,3094227792,6339203530,0.4881,RELIANCE,2019-12-31
1245,3098084968,3092032319,6339123229,0.4878,RELIANCE,2019-09-30
1246,2926202148,3262000182,6339038430,0.5146,RELIANCE,2019-06-30
1247,2926202148,3263821197,6338693823,0.5149,RELIANCE,2019-03-31
1248,2926202148,3274205906,6338561852,0.5166,RELIANCE,2018-12-31
1249,2926202148,3264196609,6338440341,0.515,RELIANCE,2018-09-30
1250,2926202148,3254036224,6336398954,0.5135,RELIANCE,2018-06-30
1251,2926202148,3241128872,6334651022,0.5117,RELIANCE,2018-03-31
1252,6645496096,6642666810,13532472634,0.4909,RELIANCE,2025-09-30
1253,6645496096,6627010606,13532472634,0.4897,RELIANCE,2025-06-30
1254,6645496096,6617070374,13532372898,0.489,RELIANCE,2025-03-31
1255,6645496096,6609707690,13532372898,0.4884,RELIANCE,2024-12-31
1256,6645496096,6582014226,13532372898,0.4864,RELIANCE,2024-11-01
1257,3322748048,3290772808,6766229014,0.4864,RELIANCE,2024-09-30
1258,3322748048,3279424426,6766229014,0.4847,RELIANCE,2024-06-30
1259,3322748048,3281543750,6766109014,0.485,RELIANCE,2024-03-31
1260,3322748048,3283658496,6766109014,0.4853,RELIANCE,2023-12-31
1261,3322748048,3287627348,6766109014,0.4859,RELIANCE,2023-09-30
1262,3322748048,3271943332,6766109014,0.4836,RELIANCE,2023-06-30
1263,3322748048,3268734354,6766094014,0.4831,RELIANCE,2023-03-31
1264,3322748048,3257868572,6765994014,0.4815,RELIANCE,2022-12-31
1265,3322748048,3248219652,6765994014,0.4801,RELIANCE,2022-09-30
1266,3322748048,3241973804,6765994014,0.4792,RELIANCE,2022-06-30
1267,3322748048,3235564544,6765994014,0.4782,RELIANCE,2022-03-31
1268,3322748048,3242052780,6765994014,0.4792,RELIANCE,2021-12-31
1269,3322748048,3241959498,6765970014,0.4792,RELIANCE,2021-12-08
1270,3323114981,3242674573,6762070014,0.4795,RELIANCE,2021-09-30
1271,3323114981,3245796291,6762070014,0.48,RELIANCE,2021-06-30
1272,3323114981,3246419701,6762068814,0.4801,RELIANCE,2021-03-31
1273,3323114981,3252516917,6762067614,0.481,RELIANCE,2020-12-31
1274,3323114981,3258824283,6762037614,0.4819,RELIANCE,2020-09-30
1275,3323114981,3274750133,6761844754,0.4843,RELIANCE,2020-06-30
1276,3323114981,3284882840,6761843669,0.4858,RELIANCE,2020-06-11
1277,3098084968,3089818346,6339267510,0.4874,RELIANCE,2020-03-31
1278,3098084968,3094227792,6339203530,0.4881,RELIANCE,2019-12-31
1279,3098084968,3092032319,6339123229,0.4878,RELIANCE,2019-09-30
1280,2926202148,3262000182,6339038430,0.5146,RELIANCE,2019-06-30
1281,2926202148,3263821197,6338693823,0.5149,RELIANCE,2019-03-31
1282,2926202148,3274205906,6338561852,0.5166,RELIANCE,2018-12-31
1283,2926202148,3264196609,6338440341,0.515,RELIANCE,2018-09-30
1284,2926202148,3254036224,6336398954,0.5135,RELIANCE,2018-06-30
1285,2926202148,3241128872,6334651022,0.5117,RELIANCE,2018-03-31
1286,5079775288,4073198828,9230617586,0.4413,SBIN,2025-09-30
1287,5079775288,4073072128,9230617586,0.4413,SBIN,2025-07-21
1288,5079775288,3767238586,8924620034,0.4221,SBIN,2025-06-30
1289,5079775288,3765057276,8924620034,0.4219,SBIN,2025-03-31
1290,5079775288,3764670376,8924620034,0.4218,SBIN,2024-12-31
1291,5079775288,3753227516,8924620034,0.4205,SBIN,2024-09-30
1292,5079775288,3749152916,8924612434,0.4201,SBIN,2024-06-30
1293,5079775288,3748947976,8924611934,0.4201,SBIN,2024-03-31
1294,5079775288,3755771086,8924611934,0.4208,SBIN,2023-12-31
1295,5079775288,3756471976,8924611934,0.4209,SBIN,2023-09-30
1296,5079775288,3759005326,8924611934,0.4212,SBIN,2023-06-30
1297,5079775288,3755675696,8924611934,0.4208,SBIN,2023-03-31
1298,5079775288,3754736656,8924611734,0.4207,SBIN,2022-12-31
1299,5079775288,3751860286,8924611734,0.4204,SBIN,2022-09-30
1300,5079775288,3744569006,8924611734,0.4196,SBIN,2022-06-30
1301,5079775288,3741230506,8924611534,0.4192,SBIN,2022-03-31
1302,5079775288,3738566966,8924611534,0.4189,SBIN,2021-12-31
1303,5079775288,3736391366,8924611534,0.4187,SBIN,2021-09-30
1304,5079775288,3736241196,8924611534,0.4186,SBIN,2021-06-30
1305,5079775288,3735108076,8924611534,0.4185,SBIN,2021-03-31
1306,5079775288,3733216856,8924611534,0.4183,SBIN,2020-12-31
1307,5079775288,3734287096,8924611534,0.4184,SBIN,2020-09-30
1308,5079775288,3733122966,8924611534,0.4183,SBIN,2020-06-30
1309,5079775288,3734493366,8924611534,0.4184,SBIN,2020-03-31
1310,5079775288,3727663946,8924611534,0.4177,SBIN,2019-12-31
1311,5098882979,3710429605,8924611534,0.4158,SBIN,2019-09-30
1312,5098882979,3709804595,8924611534,0.4157,SBIN,2019-06-30
1313,5098882979,3704657205,8924611534,0.4151,SBIN,2019-03-31
1314,5149314961,3648910063,8924587534,0.4089,SBIN,2018-12-31
1315,5149314961,3652101893,8924587534,0.4092,SBIN,2018-09-30
1316,5145880815,3655616619,8924587534,0.4096,SBIN,2018-06-30
1317,22569197,13511551,36080748,0.3745,SHREECEM,2025-09-30
1318,22569197,13511551,36080748,0.3745,SHREECEM,2025-06-30
1319,22569197,13511551,36080748,0.3745,SHREECEM,2025-03-31
1320,22569197,13511551,36080748,0.3745,SHREECEM,2024-12-31
1321,22569197,13511551,36080748,0.3745,SHREECEM,2024-09-30
1322,22569197,13511551,36080748,0.3745,SHREECEM,2024-06-30
1323,22569197,13511551,36080748,0.3745,SHREECEM,2024-03-31
1324,22569197,13511551,36080748,0.3745,SHREECEM,2023-12-31
1325,22569197,13511551,36080748,0.3745,SHREECEM,2023-09-30
1326,22569197,13511551,36080748,0.3745,SHREECEM,2023-06-30
1327,22569197,13511551,36080748,0.3745,SHREECEM,2023-03-31
1328,22569197,13511551,36080748,0.3745,SHREECEM,2022-12-31
1329,22569797,13510951,36080748,0.3745,SHREECEM,2022-09-30
1330,22569797,13510951,36080748,0.3745,SHREECEM,2022-06-30
1331,22569797,13510951,36080748,0.3745,SHREECEM,2022-03-31
1332,22569797,13510951,36080748,0.3745,SHREECEM,2021-12-31
1333,22569797,13510951,36080748,0.3745,SHREECEM,2021-09-30
1334,22569797,13510951,36080748,0.3745,SHREECEM,2021-06-30
1335,22569797,13510951,36080748,0.3745,SHREECEM,2021-03-31
1336,22569797,13510951,36080748,0.3745,SHREECEM,2020-12-31
1337,22569797,13510951,36080748,0.3745,SHREECEM,2020-09-30
1338,22569797,13510951,36080748,0.3745,SHREECEM,2020-06-30
1339,22569797,13510951,36080748,0.3745,SHREECEM,2020-03-31
1340,22569797,13510951,36080748,0.3745,SHREECEM,2019-12-31
1341,22569797,13510951,36080748,0.3745,SHREECEM,2019-11-23
1342,22569797,12267428,34837225,0.3521,SHREECEM,2019-09-30
1343,22569797,12267428,34837225,0.3521,SHREECEM,2019-06-30
1344,22569797,12267428,34837225,0.3521,SHREECEM,2019-03-31
1345,22569797,12267428,34837225,0.3521,SHREECEM,2018-12-31
1346,22569797,12267428,34837225,0.3521,SHREECEM,2018-09-30
1347,22569797,12267428,34837225,0.3521,SHREECEM,2018-06-30
1348,22569797,12267428,34837225,0.3521,SHREECEM,2018-03-31
1349,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2025-09-30
1350,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2025-06-30
1351,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2025-03-31
1352,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2024-12-31
1353,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2024-09-30
1354,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2024-06-30
1355,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2024-03-31
1356,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2023-12-31
1357,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2023-09-30
1358,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2023-06-30
1359,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2023-03-31
1360,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2022-12-31
1361,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2022-09-30
1362,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2022-06-30
1363,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2022-03-31
1364,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2021-12-31
1365,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2021-09-30
1366,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2021-06-30
1367,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2021-03-31
1368,1307134535,1092200435,2399334970,0.4552,SUNPHARMA,2020-12-31
1369,1312134535,1087200435,2399334970,0.4531,SUNPHARMA,2020-09-30
1370,1312134535,1087200435,2399334970,0.4531,SUNPHARMA,2020-06-30
1371,1312134535,1087200435,2399334970,0.4531,SUNPHARMA,2020-03-31
1372,1309055381,1090279589,2399334970,0.4544,SUNPHARMA,2019-12-31
1373,1308755381,1090579589,2399334970,0.4545,SUNPHARMA,2019-09-30
1374,1304855381,1094479589,2399334970,0.4562,SUNPHARMA,2019-06-30
1375,1304855381,1094479589,2399334970,0.4562,SUNPHARMA,2019-03-31
1376,1304855381,1094472893,2399328274,0.4562,SUNPHARMA,2018-12-31
1377,1304855381,1094469293,2399324674,0.4562,SUNPHARMA,2018-09-30
1378,1304855381,1094469113,2399324494,0.4562,SUNPHARMA,2018-06-30
1379,1304855381,1094467799,2399323180,0.4562,SUNPHARMA,2018-03-31
1380,334818469,654723263,989541732,0.6616,TATACONSUM,2025-09-30
1381,334818469,654715281,989533750,0.6616,TATACONSUM,2025-06-30
1382,334813832,654684726,989498558,0.6616,TATACONSUM,2025-03-31
1383,334813832,654589715,989403547,0.6616,TATACONSUM,2024-09-30
1384,334813832,654589715,989403547,0.6616,TATACONSUM,2024-08-23
1385,319629733,632943971,952834816,0.6643,TATACONSUM,2024-06-30
1386,319629733,632943971,952834816,0.6643,TATACONSUM,2024-03-31
1387,319629733,632912511,952834816,0.6642,TATACONSUM,2024-01-19
1388,319629733,609089345,929011650,0.6556,TATACONSUM,2023-12-31
1389,319629733,609089345,929011650,0.6556,TATACONSUM,2023-09-30
1390,319629733,608304319,929011650,0.6548,TATACONSUM,2023-06-30
1391,319629733,608320104,929011650,0.6548,TATACONSUM,2023-03-31
1392,319629733,608283390,929011650,0.6548,TATACONSUM,2022-12-31
1393,319629733,600871857,921551715,0.652,TATACONSUM,2022-09-30
1394,319629733,601002476,921551715,0.6522,TATACONSUM,2022-06-30
1395,319629733,601032476,921551715,0.6522,TATACONSUM,2022-03-31
1396,319629733,601057572,921551715,0.6522,TATACONSUM,2021-12-31
1397,319629733,601138547,921551715,0.6523,TATACONSUM,2021-09-30
1398,319629733,601101536,921551715,0.6523,TATACONSUM,2021-03-31
1399,319629733,601100036,921551715,0.6523,TATACONSUM,2020-12-31
1400,319629733,601523603,921551715,0.6527,TATACONSUM,2020-09-30
1401,319629733,601825669,921551715,0.6531,TATACONSUM,2020-03-31
1402,317344242,604184580,921551715,0.6556,TATACONSUM,2020-03-11
1403,217445190,413661646,631129729,0.6554,TATACONSUM,2019-12-31
1404,217445190,413661646,631129729,0.6554,TATACONSUM,2019-09-30
1405,217445190,413661646,631129729,0.6554,TATACONSUM,2019-06-30
1406,217445190,413661646,631129729,0.6554,TATACONSUM,2019-03-31
1407,217445190,413661646,631129729,0.6554,TATACONSUM,2018-12-31
1408,217445190,403827976,631129729,0.6398,TATACONSUM,2018-09-30
1409,217445190,395767189,631129729,0.6271,TATACONSUM,2018-06-30
1410,217445190,394886605,631129729,0.6257,TATACONSUM,2018-03-31
1411,4143655145,8339876396,12483531541,0.6681,TATASTEEL,2025-09-30
1412,4143655145,8339876396,12483531541,0.6681,TATASTEEL,2025-06-30
1413,4143594780,8339936761,12483531541,0.6681,TATASTEEL,2025-03-31
1414,4143594780,8339936761,12483531541,0.6681,TATASTEEL,2024-12-31
1415,4143594780,8339936761,12483531541,0.6681,TATASTEEL,2024-09-30
1416,4143594780,8339936761,12483531541,0.6681,TATASTEEL,2024-06-30
1417,4143594780,8339936761,12483531541,0.6681,TATASTEEL,2024-03-31
1418,4143594780,8339936761,12483531541,0.6681,TATASTEEL,2024-02-08
1419,4143594780,8240235522,12383830302,0.6654,TATASTEEL,2024-01-21
1420,4143594780,8153742529,12297337309,0.663,TATASTEEL,2023-12-31
1421,4143594780,8153742529,12297337309,0.663,TATASTEEL,2023-11-22
1422,4143594780,8077942220,12221537000,0.661,TATASTEEL,2023-09-30
1423,4143594780,8077942220,12221537000,0.661,TATASTEEL,2023-06-30
